Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Color,Owner_Type,Mileage_kmpl,Price_Lakh,Provider,Policy_Number,Expiry_Date,Status,Owner_Name,Contact,City,Purchase_Year,Sale_Price_Lakh,Sale_Date,Buyer_Name,Service_Type,Service_Date,Service_Cost,Service_Center
C1105,Ford,Seltos,2011,CNG,Manual,Grey,Second,14.61,48.09,"Reliance General",POL184895,2024-11-28,Expired,Owner_105,"+91 9747232992",Ahmedabad,2024,33.73,2023-04-17,Buyer_105,"Engine Repair",2021-07-17,15303,CarZ
C1106,Ford,Creta,2011,CNG,Manual,White,Fourth,13.44,32.89,"HDFC Ergo",POL442647,2023-12-08,Active,Owner_106,"+91 9807461032",Lucknow,2019,47.05,2022-08-28,Buyer_106,"Battery Replacement",2022-04-02,6954,Mechanix
C1107,Mahindra,Ecosport,2019,Hybrid,Manual,Black,Third,13.03,24.87,"SBI General",POL974645,2024-06-13,Active,Owner_107,"+91 9667933292",Lucknow,2023,6.42,2023-05-01,Buyer_107,"Full Service",2022-01-06,5982,"Speed Garage"
C1108,Honda,Seltos,2024,Electric,Automatic,White,Second,12.06,37.67,"Bajaj Allianz",POL874121,2024-06-25,Expired,Owner_108,"+91 9887461239",Chennai,2012,4.42,2022-10-30,Buyer_108,"Oil Change",2022-09-11,9336,CarZ
C1109,Mahindra,City,2024,Petrol,Manual,Silver,Third,16.27,40.9,"ICICI Lombard",POL915981,2024-06-03,Active,Owner_109,"+91 9357954942",Lucknow,2016,19.6,2022-07-25,Buyer_109,"Brake Service",2023-12-15,9703,Mechanix
C1110,Renault,Ecosport,2005,Diesel,Manual,Green,Third,21.65,40.01,"HDFC Ergo",POL847308,2024-02-16,Expired,Owner_110,"+91 9153039435",Ahmedabad,2011,37.45,2022-08-05,Buyer_110,"Oil Change",2023-08-31,19516,AutoCare
C1111,Renault,Polo,2022,CNG,Manual,Yellow,Second,22.27,43.1,"Reliance General",POL980480,2024-11-22,Expired,Owner_111,"+91 9916828434",Ahmedabad,2016,11.71,2022-02-24,Buyer_111,"Tyre Change",2021-12-28,10064,AutoCare
C1112,Volkswagen,Nexon,2014,Hybrid,Manual,Blue,First,24.79,48.34,"TATA AIG",POL988738,2024-03-14,Active,Owner_112,"+91 9780163019",Ahmedabad,2009,49.72,2022-03-26,Buyer_112,"Oil Change",2023-03-18,3723,FastFix
C1113,Toyota,Swift,2011,Diesel,Manual,Black,Second,22.25,20.12,"TATA AIG",POL796597,2023-01-10,Expired,Owner_113,"+91 9176508694",Bangalore,2011,16.51,2023-04-30,Buyer_113,"Oil Change",2022-08-29,11288,"Speed Garage"
C1114,Toyota,Polo,2006,Petrol,Automatic,Green,Second,23.73,11.58,"Reliance General",POL413483,2023-09-22,Active,Owner_114,"+91 9933401615",Bangalore,2023,6.69,2022-09-05,Buyer_114,"Brake Service",2020-10-02,11318,Mechanix
C1115,Honda,Swift,2024,Electric,Manual,White,Third,23.86,34.9,"HDFC Ergo",POL167594,2024-12-08,Active,Owner_115,"+91 9666667881",Hyderabad,2018,41.26,2023-11-16,Buyer_115,"Oil Change",2021-12-06,13814,Pitstop
C1116,Mahindra,Ecosport,2009,Electric,Automatic,Grey,Second,17.01,33.57,"SBI General",POL861750,2023-12-09,Active,Owner_116,"+91 9734952885",Mumbai,2006,47.58,2022-08-16,Buyer_116,"Battery Replacement",2020-12-21,10054,FastFix
C1117,Maruti,Duster,2008,Diesel,Manual,Silver,Second,22.48,49.64,"HDFC Ergo",POL244149,2023-02-22,Expired,Owner_117,"+91 9428286118",Chennai,2011,29.96,2022-05-23,Buyer_117,"Brake Service",2023-01-14,13677,FastFix
C1118,Renault,Swift,2012,Hybrid,Manual,White,Third,18.53,10.29,"ICICI Lombard",POL205949,2024-09-03,Active,Owner_118,"+91 9886854020",Ahmedabad,2021,40.93,2023-02-16,Buyer_118,"Brake Service",2021-12-31,15412,Pitstop
C1119,Toyota,Duster,2011,CNG,Manual,Red,First,24.36,13.74,"TATA AIG",POL571294,2024-09-26,Expired,Owner_119,"+91 9449002210",Chennai,2023,35.82,2022-01-10,Buyer_119,"Battery Replacement",2021-12-17,9735,AutoCare
C1120,Kia,Swift,2020,Petrol,Manual,Silver,Second,23.26,17.6,"ICICI Lombard",POL688352,2023-09-02,Expired,Owner_120,"+91 9876330857",Kolkata,2005,7.45,2022-07-03,Buyer_120,"Tyre Change",2021-09-11,8909,FastFix
C1121,Hyundai,Swift,2017,CNG,Manual,Black,First,14.44,19.55,"Bajaj Allianz",POL925875,2024-10-26,Expired,Owner_121,"+91 9876647228",Hyderabad,2023,9.17,2023-03-24,Buyer_121,"Battery Replacement",2023-06-05,8856,FastFix
C1122,Renault,Creta,2011,Hybrid,Automatic,Green,Third,21.76,44.62,"HDFC Ergo",POL198432,2024-11-12,Expired,Owner_122,"+91 9545815329",Bangalore,2016,18.66,2022-11-07,Buyer_122,"Engine Repair",2023-08-17,18067,FastFix
C1123,Volkswagen,Swift,2024,Hybrid,Manual,Yellow,Second,12.81,48.45,"SBI General",POL302792,2023-07-11,Active,Owner_123,"+91 9242752164",Lucknow,2023,6.18,2023-12-23,Buyer_123,"Brake Service",2022-11-11,5087,AutoCare
C1124,Kia,XUV500,2022,Petrol,Manual,White,Third,12.37,8.82,"Reliance General",POL477419,2024-10-08,Expired,Owner_124,"+91 9262284648",Hyderabad,2014,4.52,2022-10-22,Buyer_124,"Battery Replacement",2022-11-15,8863,Mechanix
C1125,Honda,Nexon,2005,CNG,Manual,Grey,First,20.02,5.25,"Reliance General",POL359087,2024-05-01,Active,Owner_125,"+91 9185032888",Delhi,2012,30.86,2023-02-20,Buyer_125,"Engine Repair",2021-07-24,12207,Pitstop
C1126,Hyundai,Ecosport,2013,Diesel,Manual,Yellow,Second,19.55,25.75,"SBI General",POL242399,2023-10-31,Expired,Owner_126,"+91 9205044779",Bangalore,2022,22.07,2023-01-18,Buyer_126,"Tyre Change",2020-12-14,17768,CarZ
C1127,Renault,Seltos,2023,Hybrid,Automatic,White,Third,14.16,8.71,"SBI General",POL540776,2024-12-15,Expired,Owner_127,"+91 9553964914",Jaipur,2021,27.62,2023-11-05,Buyer_127,"Engine Repair",2022-08-15,8514,"Speed Garage"
C1128,Mahindra,XUV500,2010,CNG,Automatic,Blue,Third,14.24,26.09,"ICICI Lombard",POL903216,2023-12-08,Active,Owner_128,"+91 9494722900",Chennai,2019,37.33,2023-08-06,Buyer_128,"Engine Repair",2023-10-21,18028,AutoCare
C1129,Honda,Ecosport,2017,Hybrid,Automatic,White,Fourth,15.69,29.76,"HDFC Ergo",POL350466,2024-04-30,Active,Owner_129,"+91 9244681680",Kolkata,2019,41.82,2023-05-16,Buyer_129,"Full Service",2020-08-16,14348,CarZ
C1130,Toyota,Creta,2023,Petrol,Automatic,Yellow,Second,10.29,43.54,"ICICI Lombard",POL492900,2024-11-26,Active,Owner_130,"+91 9769356436",Hyderabad,2008,30.51,2022-10-23,Buyer_130,"Brake Service",2021-11-24,12983,"Speed Garage"
C1131,Maruti,Ecosport,2007,Petrol,Manual,White,Fourth,14.76,27.57,"TATA AIG",POL557530,2024-10-24,Active,Owner_131,"+91 9673574771",Mumbai,2005,27.84,2023-09-14,Buyer_131,"Full Service",2022-03-22,3712,Pitstop
C1132,Renault,Innova,2014,Petrol,Manual,Yellow,Second,21.44,23.58,"HDFC Ergo",POL618672,2023-02-20,Expired,Owner_132,"+91 9686427232",Chennai,2007,5.4,2022-01-05,Buyer_132,"Oil Change",2020-08-24,14391,"Speed Garage"
C1133,Ford,City,2019,Electric,Automatic,Blue,Second,10.71,20.96,"ICICI Lombard",POL182997,2023-05-14,Expired,Owner_133,"+91 9608984592",Lucknow,2007,46.57,2022-05-24,Buyer_133,"Full Service",2020-10-17,10153,FastFix
C1134,Hyundai,Swift,2011,CNG,Automatic,Blue,Fourth,19.3,36.03,"TATA AIG",POL526458,2024-06-22,Expired,Owner_134,"+91 9551799827",Lucknow,2012,12.6,2022-01-13,Buyer_134,"Battery Replacement",2022-12-17,17506,AutoCare
C1135,Maruti,Creta,2008,Electric,Automatic,Yellow,Third,11.29,9.47,"HDFC Ergo",POL966810,2024-11-27,Expired,Owner_135,"+91 9832409318",Bangalore,2022,33.93,2022-12-24,Buyer_135,"Engine Repair",2020-08-26,15254,CarZ
C1136,Hyundai,Creta,2009,Diesel,Manual,Grey,Third,11.44,21.88,"TATA AIG",POL222039,2023-01-29,Expired,Owner_136,"+91 9668511402",Pune,2017,44.19,2023-12-18,Buyer_136,"Brake Service",2023-11-01,6643,Mechanix
C1137,Maruti,Swift,2005,Hybrid,Manual,Yellow,First,19.78,29.22,"Reliance General",POL125288,2023-10-26,Active,Owner_137,"+91 9878611462",Kolkata,2021,3.71,2022-05-10,Buyer_137,"Brake Service",2021-12-27,16651,FastFix
C1138,Mahindra,Innova,2019,Hybrid,Manual,White,Third,10.56,27,"TATA AIG",POL712126,2023-03-10,Expired,Owner_138,"+91 9677564257",Pune,2007,18.53,2023-05-15,Buyer_138,"Oil Change",2023-06-02,15559,CarZ
C1139,Hyundai,Duster,2024,Diesel,Automatic,Black,First,17.46,38.37,"SBI General",POL904565,2023-12-03,Active,Owner_139,"+91 9779271725",Chennai,2016,6.99,2023-07-11,Buyer_139,"Engine Repair",2023-03-09,5031,Pitstop
C1140,Honda,Creta,2022,Hybrid,Automatic,Green,Fourth,10.42,31.72,"ICICI Lombard",POL917584,2023-08-06,Active,Owner_140,"+91 9174974594",Ahmedabad,2015,10.99,2022-11-05,Buyer_140,"Engine Repair",2020-02-12,2544,"Speed Garage"
C1141,Toyota,Duster,2014,Petrol,Automatic,Grey,Second,14.45,44.18,"HDFC Ergo",POL901520,2024-06-14,Expired,Owner_141,"+91 9877193478",Chennai,2012,31.07,2023-01-06,Buyer_141,"Full Service",2023-07-30,13322,AutoCare
C1142,Volkswagen,XUV500,2007,Petrol,Automatic,Silver,Fourth,13.9,38.43,"SBI General",POL960808,2023-07-20,Active,Owner_142,"+91 9944814061",Lucknow,2009,15.77,2023-12-20,Buyer_142,"Tyre Change",2021-11-19,15726,CarZ
C1143,Hyundai,Duster,2020,CNG,Manual,Black,Third,14.64,9.63,"SBI General",POL587995,2024-12-17,Active,Owner_143,"+91 9643156571",Lucknow,2021,13.75,2022-02-25,Buyer_143,"Engine Repair",2023-09-06,12799,AutoCare
C1144,Mahindra,Polo,2019,Electric,Automatic,Green,Second,19.41,31.21,"Reliance General",POL474255,2024-07-17,Active,Owner_144,"+91 9433964238",Bangalore,2007,39.5,2022-09-12,Buyer_144,"Full Service",2020-02-29,3229,FastFix
C1145,Mahindra,Seltos,2015,Diesel,Automatic,Yellow,First,14.94,26.43,"Reliance General",POL787938,2024-03-17,Active,Owner_145,"+91 9961763908",Mumbai,2007,25.78,2022-05-23,Buyer_145,"Tyre Change",2020-08-05,5844,CarZ
C1146,Hyundai,Seltos,2019,CNG,Automatic,White,Second,23.52,4.78,"HDFC Ergo",POL328546,2024-02-03,Expired,Owner_146,"+91 9600294072",Chennai,2016,39.96,2022-11-25,Buyer_146,"Brake Service",2020-02-02,8335,AutoCare
C1147,Maruti,Seltos,2019,Diesel,Automatic,Red,Third,20.37,10.85,"SBI General",POL210637,2023-05-01,Active,Owner_147,"+91 9957375761",Lucknow,2013,30.27,2022-08-24,Buyer_147,"Brake Service",2020-08-31,9395,Mechanix
C1148,Mahindra,Innova,2006,Electric,Automatic,Silver,Fourth,17.66,25.23,"HDFC Ergo",POL668356,2024-09-07,Expired,Owner_148,"+91 9929272348",Delhi,2024,44.19,2022-01-01,Buyer_148,"Battery Replacement",2023-12-29,8549,Mechanix
C1149,Kia,City,2008,Diesel,Automatic,White,First,12.6,38.01,"Bajaj Allianz",POL504879,2024-09-15,Active,Owner_149,"+91 9954187020",Ahmedabad,2014,17.92,2023-01-05,Buyer_149,"Tyre Change",2023-02-26,13987,FastFix
C1150,Mahindra,Creta,2014,Hybrid,Manual,Green,First,24.13,18.71,"Bajaj Allianz",POL619712,2023-08-14,Active,Owner_150,"+91 9620457613",Mumbai,2021,30.44,2022-04-01,Buyer_150,"Engine Repair",2021-12-31,11525,FastFix
C1151,Kia,Innova,2008,Petrol,Automatic,Grey,Fourth,20.68,5.77,"SBI General",POL557736,2023-08-05,Expired,Owner_151,"+91 9758609601",Delhi,2009,46.26,2022-01-24,Buyer_151,"Brake Service",2022-06-05,11851,Mechanix
C1152,Tata,Duster,2013,Electric,Manual,Yellow,Third,17.2,40.48,"Bajaj Allianz",POL794942,2023-09-12,Expired,Owner_152,"+91 9449038229",Chennai,2010,43.41,2022-06-16,Buyer_152,"Brake Service",2020-06-03,13251,AutoCare
C1153,Maruti,Nexon,2011,Diesel,Manual,Black,Fourth,20.11,49.42,"HDFC Ergo",POL289300,2024-10-08,Expired,Owner_153,"+91 9538216674",Jaipur,2021,41.64,2022-07-29,Buyer_153,"Full Service",2022-03-18,8678,FastFix
C1154,Volkswagen,Polo,2007,Electric,Manual,Silver,Fourth,20.36,27.5,"Bajaj Allianz",POL413843,2023-02-22,Active,Owner_154,"+91 9605882092",Pune,2014,15.64,2023-07-21,Buyer_154,"Full Service",2020-01-06,11479,Pitstop
C1155,Volkswagen,Seltos,2018,Hybrid,Manual,Red,Fourth,10.67,21.96,"ICICI Lombard",POL884410,2023-10-10,Expired,Owner_155,"+91 9713975929",Ahmedabad,2012,36.79,2023-12-05,Buyer_155,"Oil Change",2023-06-21,19509,Pitstop
C1156,Hyundai,Creta,2016,CNG,Manual,Blue,First,22.11,16.76,"HDFC Ergo",POL597433,2024-09-15,Expired,Owner_156,"+91 9840511072",Chennai,2017,38.42,2023-05-17,Buyer_156,"Battery Replacement",2020-12-17,12327,Mechanix
C1157,Mahindra,Swift,2017,Diesel,Manual,Red,Third,24.64,17.22,"SBI General",POL243445,2024-06-29,Expired,Owner_157,"+91 9527568230",Kolkata,2012,21.45,2023-11-09,Buyer_157,"Tyre Change",2021-08-04,15977,AutoCare
C1158,Kia,Seltos,2009,Hybrid,Automatic,Grey,Fourth,20.08,20.9,"ICICI Lombard",POL938244,2024-11-02,Active,Owner_158,"+91 9675080365",Kolkata,2012,21.56,2023-08-30,Buyer_158,"Battery Replacement",2020-04-20,10030,Mechanix
C1159,Mahindra,Nexon,2014,Petrol,Manual,White,Fourth,14.17,19.8,"HDFC Ergo",POL501475,2024-11-27,Active,Owner_159,"+91 9318342958",Mumbai,2008,25.15,2023-10-25,Buyer_159,"Brake Service",2021-03-01,8329,Pitstop
C1160,Kia,XUV500,2015,Diesel,Automatic,Red,Fourth,23.51,47.04,"HDFC Ergo",POL769807,2024-10-29,Expired,Owner_160,"+91 9293344256",Mumbai,2009,47.1,2022-08-12,Buyer_160,"Engine Repair",2022-12-21,7037,CarZ
C1161,Maruti,Duster,2009,CNG,Automatic,Green,Third,24.11,25.07,"TATA AIG",POL628984,2023-04-28,Active,Owner_161,"+91 9622780436",Hyderabad,2017,26.44,2022-06-16,Buyer_161,"Engine Repair",2020-09-18,5187,FastFix
C1162,Maruti,Creta,2021,Diesel,Manual,Grey,Third,23.71,23.51,"TATA AIG",POL960158,2023-12-16,Expired,Owner_162,"+91 9227279140",Kolkata,2014,43.48,2023-02-02,Buyer_162,"Brake Service",2023-06-19,9554,AutoCare
C1163,Honda,Duster,2024,Electric,Manual,Yellow,Third,20.54,29.2,"Bajaj Allianz",POL187858,2023-01-20,Expired,Owner_163,"+91 9664161010",Kolkata,2013,18.18,2023-05-11,Buyer_163,"Oil Change",2020-01-14,8805,Mechanix
C1164,Tata,Duster,2016,Hybrid,Manual,Blue,Third,15.19,13.63,"TATA AIG",POL496274,2023-05-03,Active,Owner_164,"+91 9516234298",Pune,2009,45.61,2022-02-03,Buyer_164,"Full Service",2020-07-03,5095,AutoCare
C1165,Honda,XUV500,2019,CNG,Automatic,Grey,First,10.23,41.37,"TATA AIG",POL578349,2023-10-04,Active,Owner_165,"+91 9750343990",Mumbai,2012,45.92,2022-09-08,Buyer_165,"Engine Repair",2021-02-08,17703,Pitstop
C1166,Renault,Swift,2024,Hybrid,Manual,White,Fourth,17.74,15.42,"Reliance General",POL704550,2024-03-08,Active,Owner_166,"+91 9346908555",Jaipur,2020,36.5,2022-05-24,Buyer_166,"Oil Change",2022-11-13,5671,FastFix
C1167,Honda,XUV500,2012,CNG,Automatic,White,Fourth,19.87,32.66,"SBI General",POL391675,2024-04-14,Active,Owner_167,"+91 9627561364",Ahmedabad,2013,25.25,2022-07-23,Buyer_167,"Battery Replacement",2020-05-26,3978,"Speed Garage"
C1168,Ford,City,2011,Petrol,Manual,White,First,21.95,9.82,"HDFC Ergo",POL347642,2023-02-11,Expired,Owner_168,"+91 9576905908",Lucknow,2005,21.23,2022-04-11,Buyer_168,"Engine Repair",2023-06-03,19021,FastFix
C1169,Tata,City,2018,Petrol,Manual,Grey,First,12.64,34.96,"TATA AIG",POL285676,2024-12-08,Active,Owner_169,"+91 9291126918",Hyderabad,2023,30.41,2022-12-21,Buyer_169,"Full Service",2022-04-17,11891,Pitstop
C1170,Renault,Innova,2008,Hybrid,Automatic,Green,First,12.79,36.06,"Reliance General",POL409522,2024-12-29,Active,Owner_170,"+91 9529484791",Hyderabad,2013,41.08,2022-01-21,Buyer_170,"Oil Change",2021-12-07,9755,Mechanix
C1171,Honda,Nexon,2010,Petrol,Automatic,Grey,Fourth,10.25,21.32,"Bajaj Allianz",POL221308,2023-10-07,Active,Owner_171,"+91 9264138381",Pune,2011,32.64,2023-02-11,Buyer_171,"Battery Replacement",2020-07-30,12712,Pitstop
C1172,Ford,Seltos,2008,Petrol,Manual,White,First,12.57,44.27,"Bajaj Allianz",POL752404,2023-03-14,Active,Owner_172,"+91 9844707250",Chennai,2011,13.69,2023-10-29,Buyer_172,"Brake Service",2022-10-20,14783,AutoCare
C1173,Hyundai,Creta,2009,Electric,Automatic,White,Fourth,10.94,19.12,"TATA AIG",POL376320,2023-05-18,Expired,Owner_173,"+91 9548435446",Delhi,2012,23.69,2023-03-08,Buyer_173,"Oil Change",2022-07-11,3581,Pitstop
C1174,Maruti,Nexon,2023,Hybrid,Automatic,Yellow,Fourth,11.81,7.81,"Reliance General",POL442714,2024-06-17,Active,Owner_174,"+91 9992860943",Hyderabad,2021,25.56,2023-01-18,Buyer_174,"Tyre Change",2023-01-27,18494,Pitstop
C1175,Hyundai,XUV500,2016,Electric,Automatic,White,First,20.15,20.69,"Bajaj Allianz",POL427882,2024-01-30,Expired,Owner_175,"+91 9445940599",Hyderabad,2007,28.62,2022-12-07,Buyer_175,"Full Service",2021-05-06,3081,"Speed Garage"
C1176,Hyundai,Seltos,2015,Electric,Automatic,Silver,First,14.17,10.61,"Reliance General",POL294652,2024-07-01,Active,Owner_176,"+91 9579998922",Chennai,2005,12.66,2022-10-31,Buyer_176,"Brake Service",2022-07-27,9684,FastFix
C1177,Toyota,City,2015,Hybrid,Automatic,Red,Fourth,18.52,11.93,"Bajaj Allianz",POL423963,2024-12-02,Expired,Owner_177,"+91 9468884515",Bangalore,2022,21.59,2022-12-19,Buyer_177,"Oil Change",2022-09-15,14824,Pitstop
C1178,Renault,Seltos,2017,CNG,Manual,Grey,Second,21.95,12.16,"TATA AIG",POL313684,2024-06-12,Expired,Owner_178,"+91 9848073740",Delhi,2005,29.33,2023-05-15,Buyer_178,"Tyre Change",2020-05-31,2137,Pitstop
C1179,Ford,Seltos,2020,CNG,Automatic,Blue,Third,11.36,35.43,"Bajaj Allianz",POL123762,2023-05-07,Active,Owner_179,"+91 9971940744",Jaipur,2019,27.05,2023-04-13,Buyer_179,"Engine Repair",2021-12-21,3447,CarZ
C1180,Hyundai,Ecosport,2024,Electric,Automatic,White,First,11.75,13.96,"SBI General",POL785083,2024-05-01,Expired,Owner_180,"+91 9202661539",Lucknow,2010,41.28,2022-07-07,Buyer_180,"Oil Change",2021-03-21,12926,FastFix
C1181,Honda,Seltos,2014,CNG,Manual,Silver,Second,16.14,37.35,"HDFC Ergo",POL696483,2023-04-15,Expired,Owner_181,"+91 9806432289",Delhi,2008,38.91,2023-06-04,Buyer_181,"Oil Change",2020-12-25,15536,"Speed Garage"
C1182,Honda,Swift,2014,Petrol,Manual,Blue,Second,18.12,49.68,"HDFC Ergo",POL231462,2023-05-07,Expired,Owner_182,"+91 9115627168",Bangalore,2014,36.58,2023-10-03,Buyer_182,"Battery Replacement",2022-09-29,11534,CarZ
C1183,Kia,Ecosport,2012,Petrol,Automatic,Yellow,Fourth,18.23,9.82,"Reliance General",POL613268,2024-06-16,Active,Owner_183,"+91 9182351467",Delhi,2015,28.57,2023-09-27,Buyer_183,"Brake Service",2021-06-14,15138,Pitstop
C1184,Kia,XUV500,2024,Hybrid,Manual,Green,Second,19.23,13.4,"ICICI Lombard",POL769997,2023-10-06,Expired,Owner_184,"+91 9254283974",Chennai,2008,38.94,2022-04-24,Buyer_184,"Full Service",2022-12-24,4031,"Speed Garage"
C1185,Mahindra,Seltos,2015,CNG,Automatic,Grey,First,14.93,44.68,"TATA AIG",POL583619,2024-07-23,Active,Owner_185,"+91 9649247188",Delhi,2014,43.91,2023-02-11,Buyer_185,"Oil Change",2022-07-19,15236,CarZ
C1186,Kia,Duster,2005,Electric,Manual,Green,First,13.7,12.32,"HDFC Ergo",POL329952,2024-06-18,Active,Owner_186,"+91 9943981220",Bangalore,2008,25.56,2023-10-27,Buyer_186,"Engine Repair",2021-05-24,8947,CarZ
C1187,Toyota,Swift,2017,Electric,Manual,Green,Second,16.83,28.15,"TATA AIG",POL741000,2023-08-17,Active,Owner_187,"+91 9375720082",Lucknow,2014,40.79,2023-12-01,Buyer_187,"Brake Service",2022-11-17,18693,CarZ
C1188,Kia,Polo,2015,Diesel,Manual,Grey,First,17.36,8.45,"TATA AIG",POL321803,2023-04-30,Expired,Owner_188,"+91 9351660025",Pune,2010,45.01,2023-12-03,Buyer_188,"Full Service",2023-11-06,11309,Mechanix
C1189,Maruti,City,2015,Diesel,Manual,Green,Second,12.99,27.85,"Bajaj Allianz",POL221457,2024-11-18,Expired,Owner_189,"+91 9556068900",Ahmedabad,2017,39.85,2023-06-06,Buyer_189,"Full Service",2023-08-29,13988,"Speed Garage"
C1190,Hyundai,Swift,2020,Petrol,Manual,Red,Fourth,18.22,39.87,"Bajaj Allianz",POL139196,2024-03-22,Expired,Owner_190,"+91 9619086854",Pune,2022,30.36,2023-10-13,Buyer_190,"Engine Repair",2021-04-04,6435,FastFix
C1191,Maruti,Polo,2020,CNG,Automatic,Blue,First,10.29,17.13,"Bajaj Allianz",POL197659,2024-06-21,Expired,Owner_191,"+91 9108510947",Ahmedabad,2007,16.06,2022-12-16,Buyer_191,"Brake Service",2020-08-08,6438,FastFix
C1192,Toyota,Ecosport,2017,CNG,Automatic,Green,Fourth,21.47,37.27,"Bajaj Allianz",POL563289,2023-08-07,Expired,Owner_192,"+91 9957748945",Hyderabad,2019,3.6,2023-11-17,Buyer_192,"Engine Repair",2020-10-13,8382,FastFix
C1193,Kia,Nexon,2018,Petrol,Manual,Grey,First,20.58,43.92,"TATA AIG",POL926481,2023-12-22,Expired,Owner_193,"+91 9547593913",Lucknow,2009,17.89,2023-07-19,Buyer_193,"Engine Repair",2022-09-08,13617,AutoCare
C1194,Volkswagen,Creta,2022,Diesel,Manual,Black,Fourth,23.7,3.2,"ICICI Lombard",POL396273,2023-08-10,Active,Owner_194,"+91 9745856989",Bangalore,2021,36.53,2022-09-18,Buyer_194,"Brake Service",2020-03-27,8309,Pitstop
C1195,Mahindra,Innova,2016,CNG,Manual,Silver,Second,11.7,11.39,"ICICI Lombard",POL783656,2024-03-23,Expired,Owner_195,"+91 9971260325",Ahmedabad,2013,21.65,2023-02-05,Buyer_195,"Engine Repair",2023-06-10,8039,AutoCare
C1196,Tata,Polo,2008,Hybrid,Manual,White,Third,20.47,3.31,"Bajaj Allianz",POL134771,2024-01-20,Expired,Owner_196,"+91 9639609817",Mumbai,2009,15.04,2022-12-03,Buyer_196,"Brake Service",2022-05-13,18181,Pitstop
C1197,Mahindra,Polo,2020,Electric,Manual,Silver,First,16.4,16.84,"Bajaj Allianz",POL125838,2023-11-10,Active,Owner_197,"+91 9469301775",Lucknow,2013,38.33,2022-02-17,Buyer_197,"Battery Replacement",2021-09-18,12783,CarZ
C1198,Maruti,Creta,2024,Electric,Automatic,Yellow,Second,23.73,16.29,"ICICI Lombard",POL658200,2023-01-28,Active,Owner_198,"+91 9155990001",Pune,2012,22.38,2023-11-21,Buyer_198,"Tyre Change",2021-01-04,14296,"Speed Garage"
C1199,Volkswagen,City,2016,CNG,Automatic,Green,Second,17.38,24.18,"HDFC Ergo",POL100531,2023-04-18,Expired,Owner_199,"+91 9637817330",Chennai,2019,22.69,2022-07-12,Buyer_199,"Brake Service",2023-05-14,2424,"Speed Garage"
C1200,Toyota,Nexon,2019,Hybrid,Manual,White,Third,17.76,48.26,"SBI General",POL922394,2023-04-15,Expired,Owner_200,"+91 9422055334",Ahmedabad,2018,36.38,2022-12-29,Buyer_200,"Tyre Change",2020-01-25,15539,FastFix
C1201,Tata,Seltos,2011,Diesel,Manual,Blue,First,24,26.68,"Reliance General",POL122119,2024-01-17,Expired,Owner_201,"+91 9980028466",Ahmedabad,2012,18.21,2022-03-15,Buyer_201,"Engine Repair",2022-10-13,10986,FastFix
C1202,Tata,Seltos,2014,Hybrid,Automatic,Green,First,22.6,16.79,"TATA AIG",POL773048,2024-06-08,Expired,Owner_202,"+91 9956434723",Lucknow,2009,12.05,2022-09-02,Buyer_202,"Brake Service",2021-04-01,13703,FastFix
C1203,Maruti,Ecosport,2012,Electric,Manual,Black,Fourth,12.57,43.92,"HDFC Ergo",POL930046,2024-12-29,Active,Owner_203,"+91 9825385604",Pune,2020,17.66,2023-10-09,Buyer_203,"Oil Change",2022-07-30,14146,CarZ
C1204,Maruti,Ecosport,2017,Petrol,Manual,Blue,Fourth,12.39,36.02,"HDFC Ergo",POL289647,2023-06-15,Active,Owner_204,"+91 9871706804",Hyderabad,2006,22.92,2022-08-02,Buyer_204,"Oil Change",2020-08-16,8043,Pitstop
C1205,Ford,City,2011,Electric,Manual,Yellow,Third,22.09,46.41,"HDFC Ergo",POL848327,2024-12-26,Active,Owner_205,"+91 9894503427",Chennai,2017,45.5,2023-09-03,Buyer_205,"Brake Service",2022-03-19,16226,Mechanix
C1206,Volkswagen,Seltos,2013,Electric,Automatic,Black,First,23.64,29.38,"HDFC Ergo",POL311443,2024-12-08,Expired,Owner_206,"+91 9926546662",Lucknow,2012,29.35,2022-01-11,Buyer_206,"Engine Repair",2022-07-02,12991,AutoCare
C1207,Renault,Nexon,2007,Electric,Manual,Blue,Third,16.25,32.7,"Reliance General",POL950384,2024-06-17,Expired,Owner_207,"+91 9681033148",Mumbai,2022,5.7,2022-05-18,Buyer_207,"Brake Service",2023-05-07,19195,AutoCare
C1208,Renault,City,2022,Diesel,Manual,Silver,Third,20.3,20.58,"ICICI Lombard",POL899571,2023-09-01,Expired,Owner_208,"+91 9564817306",Chennai,2020,5.86,2022-09-03,Buyer_208,"Oil Change",2022-08-16,17665,CarZ
C1209,Hyundai,Innova,2020,Petrol,Automatic,Black,First,22.65,4.87,"HDFC Ergo",POL627923,2023-07-22,Expired,Owner_209,"+91 9360222408",Lucknow,2014,6.31,2023-09-22,Buyer_209,"Tyre Change",2021-03-25,17878,CarZ
